"data";"mu";"gamma";"f2";"sigma";"epsilon";"nu";"score";"u";"mu_smoother";"beta_smoother";"gamma_smoother"
2005-01-01;0,238606327555063;0,741288535335799;-0,974760455483033;0,377282718746105;-0,344290518586609;-0,129894862890862;-0,963618055733737;-0,128917395626128;0,389893964065386;-0,00113173379630632;0,492745295476815
2005-02-01;0,174836895490417;-0,0715577911324752;-0,974760455483033;0,377282718746105;0,865984259040306;0,326720895642058;2,33035392509105;0,311765805053446;0,513493074653225;-0,00113173377931631;-0,116457683254712
2005-03-01;0,329052920634862;-0,00671018597247324;-0,974760455483033;0,377282718746105;1,00099274780661;0,377657265337612;2,65284670644158;0,354910419491247;0,609312555418307;-0,0011317337918717;0,0577298363949377
2005-04-01;0,504610577341006;-0,0376331263942538;-0,974760455483033;0,377282718746105;1,09472957156883;0,413022549053248;2,86740887619406;0,383615564605324;0,689381964570087;-0,00113173382917275;0,0929013904266723
2005-05-01;0,69436733256576;-0,11309299329747;-0,974760455483033;0,377282718746105;0,55323408775628;0,20872566073171;1,53020277108359;0,204717787150399;0,664083918356281;-0,00113173385910923;-0,0383981832008648
2005-06-01;0,795631688370556;-0,257793322819167;-0,974760455483033;0,377282718746105;-1,55808452479632;-0,58783836555139;-3,80332226904394;-0,508826498979056;0,391513723737669;-0,00113173380632616;-0,287263377102775
2005-07-01;0,543938914856598;-0,0122025948694655;-0,974760455483033;0,377282718746105;-1,06481505784919;-0,401736319987133;-2,79979992186447;-0,374570517907294;0,234998668701337;-0,00113173370619078;-0,0563950141291999
2005-08-01;0,358656323014763;-0,0757223752373466;-0,974760455483033;0,377282718746105;-1,91615971751921;-0,722933947777416;-4,37597937245683;-0,585439283390385;0,111551439698593;-0,00113173356878035;-0,225984956669275
2005-09-01;0,0690667728317342;-0,413932657385397;-0,974760455483033;0,377282718746105;1,15262603598419;0,434865884553662;2,99589754250073;0,400805388030869;0,278204451241466;-0,00113173348250151;-0,250617232482424
2005-10-01;0,267326533192564;-0,329194942705421;-0,974760455483033;0,377282718746105;1,27720774255005;0,481868409512856;3,26150348190166;0,436339410838616;0,401124145076177;-0,00113173343402673;-0,118299859308414
2005-11-01;0,483163319853194;0,00749079408465672;-0,974760455483033;0,377282718746105;0,210308827093525;0,0793458860621495;0,591413006761348;0,0791220381534218;0,382679043276896;-0,00113173338027579;0,108322531152037
2005-12-01;0,522301307495091;0,423898395335003;-0,974760455483033;0,377282718746105;-1,28868797501771;-0,486199702830094;-3,2852144501483;-0,43951157667335;0,242724381604341;-0,00113173328421923;0,317512427541552
2006-01-01;0,304895398120545;0,684305754929995;-0,974760455483033;0,377282718746105;-0,899063583346385;-0,339201153050539;-2,41077864239684;-0,322525405330067;0,185368409830709;-0,00113173317102862;0,493524677108489
2006-02-01;0,145357099782865;0,0572802944237441;-0,974760455483033;0,377282718746105;-0,510591619056492;-0,192637394206609;-1,41628773359095;-0,189477692935871;0,1468576488461;-0,00113173304644693;-0,115562858846356
2006-03-01;0,0516313088703547;0,156668983638539;-0,974760455483033;0,377282718746105;0,0310104516050716;0,0116997074911059;0,087446351896488;0,0116989878680897;0,136320210295011;-0,00113173291899889;0,0853053603572434
2006-04-01;0,0574182533587683;0,149056611807423;-0,974760455483033;0,377282718746105;0,353912671318681;0,133525134833809;0,990126748586122;0,132463854333132;0,128291319952816;-0,00113173278944898;0,123118982266151
2006-05-01;0,122941953390805;0,00933945014347174;-0,974760455483033;0,377282718746105;-0,854217242192739;-0,322281403534276;-2,3015325260574;-0,307909941540291;-0,0147499026703338;-0,00113173261665284;-0,0694421200674189
